 Y [ m ], Velocity [ m s^-1 ], Velocity [ m s^-1 ]
0.01411293,0.65595704,0.65954411
0.01411874,0.65445518,0.65807658
0.01412455,0.65287828,0.65652275
0.01413035,0.65096933,0.65461314
0.01413616,0.64883316,0.65246034
0.01414196,0.64669776,0.65030819
0.01414777,0.64456302,0.64815664
0.01415357,0.64242893,0.64600575
0.01415938,0.64029562,0.64385563
0.01416519,0.63815618,0.64170057
0.01417099,0.63599426,0.63952726
0.01417680,0.63383311,0.63735467
0.01418260,0.63167262,0.63518256
0.01418841,0.62951273,0.63301128
0.01419422,0.62735355,0.63084060
0.01420002,0.62519509,0.62867063
0.01420583,0.62303728,0.62650132
0.01421163,0.62088025,0.62433267
0.01421744,0.61872393,0.62216473
0.01422324,0.61644185,0.61986017
0.01422905,0.61364073,0.61699235
0.01423486,0.61084127,0.61412609
0.01424066,0.60802698,0.61124343
0.01424647,0.60516888,0.60831332
0.01425227,0.60231173,0.60538423
0.01425808,0.59945577,0.60245621
0.01426389,0.59660089,0.59952927
0.01426969,0.59374696,0.59660339
0.01427550,0.59089422,0.59367859
0.01428130,0.58804274,0.59075511
0.01428711,0.58519226,0.58783269
0.01429292,0.58234304,0.58491141
0.01429872,0.57949495,0.58199126
0.01430453,0.57664806,0.57907242
0.01431033,0.57380241,0.57615465
0.01431614,0.57095796,0.57323831
0.01432194,0.56737721,0.56957406
0.01432775,0.56364828,0.56575942
0.01433356,0.55992311,0.56194848
0.01433936,0.55620170,0.55814141
0.01434517,0.55248427,0.55433834
0.01435097,0.54877090,0.55053931
0.01435678,0.54506153,0.54674441
0.01436259,0.54135638,0.54295373
0.01436839,0.53765541,0.53916728
0.01437420,0.53395891,0.53538537
0.01438000,0.53004223,0.53138930
0.01438581,0.52578050,0.52705723
0.01439162,0.52152067,0.52272707
0.01439742,0.51726270,0.51839900
0.01440323,0.51300663,0.51407290
0.01440903,0.50785214,0.50883299
0.01441484,0.50147700,0.50235170
0.01442064,0.49510351,0.49587199
0.01442645,0.48873165,0.48939401
0.01443226,0.48236153,0.48291782
0.01443806,0.47600290,0.47645247
0.01444387,0.46977839,0.47011167
0.01444967,0.46355733,0.46377456
0.01445548,0.45733997,0.45744127
0.01446129,0.45112643,0.45111191
0.01446709,0.44491687,0.44478676
0.01447290,0.43871149,0.43846592
0.01447870,0.43251050,0.43214962
0.01448451,0.42631403,0.42583799
0.01449031,0.42012233,0.41953135
0.01449612,0.41393551,0.41322979
0.01450193,0.40775388,0.40693367
0.01450773,0.39883757,0.39786431
0.01451354,0.38726118,0.38609737
0.01451934,0.37568834,0.37433431
0.01452515,0.36411944,0.36257541
0.01453096,0.35255489,0.35082105
0.01453676,0.34099510,0.33907181
0.01454257,0.32944050,0.32732823
0.01454837,0.31789178,0.31559089
0.01455418,0.30634955,0.30386052
0.01455999,0.29481459,0.29213801
0.01456579,0.28328773,0.28042430
0.01457160,0.27177009,0.26872057
0.01457740,0.26026279,0.25702813
0.01458321,0.24876735,0.24534865
0.01458901,0.23728542,0.23368405
0.01459482,0.22581917,0.22203669
0.01460063,0.21437101,0.21040942
0.01460643,0.20294404,0.19880575
0.01461224,0.19168815,0.18738699
0.01461804,0.18139820,0.17700814
0.01462385,0.00000000,0.00000000
0.01462966,0.00000000,0.00000000
0.01463546,0.00000000,0.00000000
0.01464127,0.00000000,0.00000000
0.01464707,0.00000000,0.00000000
0.01465288,0.00000000,0.00000000
0.01465868,0.00000000,0.00000000
0.01466449,0.00000000,0.00000000
0.01467030,0.00000000,0.00000000
0.01467610,0.00000000,0.00000000
0.01468191,0.00000000,0.00000000
0.01468771,0.00000000,0.00000000
0.01469352,0.00000000,0.00000000
0.01469933,0.00000000,0.00000000
0.01470513,0.00000000,0.00000000
0.01471094,0.00000000,0.00000000
0.01471674,0.00000000,0.00000000
0.01472255,0.00000000,0.00000000
0.01472836,0.00000000,0.00000000
0.01473416,0.00000000,0.00000000
0.01473997,0.00000000,0.00000000
0.01474577,0.00000000,0.00000000
0.01475158,0.00000000,0.00000000
0.01475738,0.00000000,0.00000000
0.01476319,0.00000000,0.00000000
0.01476900,0.00000000,0.00000000
0.01477480,0.00000000,0.00000000
0.01478061,0.00000000,0.00000000
0.01478641,0.00000000,0.00000000
0.01479222,0.00000000,0.00000000
0.01479803,0.00000000,0.00000000
0.01480383,0.00000000,0.00000000
0.01480964,0.00000000,0.00000000
0.01481544,0.00000000,0.00000000
0.01482125,0.00000000,0.00000000
0.01482705,0.00000000,0.00000000
0.01483286,0.00000000,0.00000000
0.01483867,0.00000000,0.00000000
0.01484447,0.00000000,0.00000000
0.01485028,0.00000000,0.00000000
0.01485608,0.00000000,0.00000000
0.01486189,0.00000000,0.00000000
0.01486770,0.00000000,0.00000000
0.01487350,0.00000000,0.00000000
0.01487931,0.00000000,0.00000000
0.01488511,0.00000000,0.00000000
0.01489092,0.00000000,0.00000000
0.01489673,0.00000000,0.00000000
0.01490253,0.00000000,0.00000000
0.01490834,0.00000000,0.00000000
0.01491414,0.00000000,0.00000000
0.01491995,0.00000000,0.00000000
0.01492575,0.00000000,0.00000000
0.01493156,0.00000000,0.00000000
0.01493737,0.00000000,0.00000000
0.01494317,0.00000000,0.00000000
0.01494898,0.00000000,0.00000000
0.01495478,0.00000000,0.00000000
0.01496059,0.00000000,0.00000000
0.01496640,0.00000000,0.00000000
0.01497220,0.00000000,0.00000000
0.01497801,0.00000000,0.00000000
0.01498381,0.00000000,0.00000000
0.01498962,0.00000000,0.00000000
0.01499543,0.00000000,0.00000000
0.01500123,0.00000000,0.00000000
0.01500704,0.00000000,0.00000000
0.01501284,0.00000000,0.00000000
0.01501865,0.00000000,0.00000000
0.01502445,0.00000000,0.00000000
0.01503026,0.00000000,0.00000000
0.01503607,0.00000000,0.00000000
0.01504187,0.00000000,0.00000000
0.01504768,0.00000000,0.00000000
0.01505348,0.00000000,0.00000000
0.01505929,0.00000000,0.00000000
0.01506510,0.00000000,0.00000000
0.01507090,0.00000000,0.00000000
0.01507671,0.00000000,0.00000000
0.01508251,0.00000000,0.00000000
0.01508832,0.00000000,0.00000000
0.01509412,0.00000000,0.00000000
0.01509993,0.00000000,0.00000000
0.01510574,0.00000000,0.00000000
0.01511154,0.00000000,0.00000000
0.01511735,0.00000000,0.00000000
0.01512315,0.00000000,0.00000000
0.01512896,0.00000000,0.00000000
0.01513477,0.00000000,0.00000000
0.01514057,0.00000000,0.00000000
0.01514638,0.00000000,0.00000000
0.01515218,0.00000000,0.00000000
0.01515799,0.00000000,0.00000000
0.01516380,0.00000000,0.00000000
0.01516960,0.00000000,0.00000000
0.01517541,0.00000000,0.00000000
0.01518121,0.00000000,0.00000000
0.01518702,0.00000000,0.00000000
0.01519282,0.00000000,0.00000000
0.01519863,0.00000000,0.00000000
0.01520444,0.00000000,0.00000000
0.01521024,0.00000000,0.00000000
0.01521605,0.00000000,0.00000000
0.01522185,0.00000000,0.00000000
0.01522766,0.00000000,0.00000000
0.01523347,0.00000000,0.00000000
0.01523927,0.00000000,0.00000000
0.01524508,0.00000000,0.00000000
0.01525088,0.00000000,0.00000000
0.01525669,0.00000000,0.00000000
0.01526249,0.00000000,0.00000000
0.01526830,0.00000000,0.00000000
0.01527411,0.00000000,0.00000000
0.01527991,0.00000000,0.00000000
0.01528572,0.00000000,0.00000000
0.01529152,0.00000000,0.00000000
0.01529733,0.00000000,0.00000000
0.01530314,0.00000000,0.00000000
0.01530894,0.00000000,0.00000000
0.01531475,0.00000000,0.00000000
0.01532055,0.00000000,0.00000000
0.01532636,0.00000000,0.00000000
0.01533217,0.00000000,0.00000000
0.01533797,0.00000000,0.00000000
0.01534378,0.00000000,0.00000000
0.01534958,0.00000000,0.00000000
0.01535539,0.00000000,0.00000000
0.01536119,0.00000000,0.00000000
0.01536700,0.00000000,0.00000000
0.01537281,0.00000000,0.00000000
0.01537861,0.00000000,0.00000000
0.01538442,0.00000000,0.00000000
0.01539022,0.00000000,0.00000000
0.01539603,0.00000000,0.00000000
0.01540184,0.00000000,0.00000000
0.01540764,0.00000000,0.00000000
0.01541345,0.00000000,0.00000000
0.01541925,0.00000000,0.00000000
0.01542506,0.00000000,0.00000000
